"Year","Location","trialName","Trial","plot_name","Plot","Block","Line","pass","range","GrainMoisture|%","TestWeight|lb/bu","GrainYield|bu/ac","HeadingDate|Julian","Height|in","Awns|A-TA-AL","notes|","Entry","Pedigree","PlotWeight|g","Lodging|0-9","PowderyMildew|0-9","AWN|CO_321:0501164"
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1076",1076,1,"VA22W-32",7,3,11.8,55.7,87.747847232173,120,34,NA,"some overspray",45,"VA11W-313 (Berkeley""S"") / VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404]",2419.5,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1077",1077,1,"19VTK14-5",8,3,11.8,52.2,52.9714840534457,117,33,NA,"lodge, drop",814,"LA10191C-1 / VA17W-75",1460.6,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1078",1078,1,"VA22FHB-151",9,3,11.9,59.2,81.0733744181869,119,38,NA,NA,646,"VA11W-182 (Branson / Shirley) / IL07-19334 (IL01-36115 / IL79-008T-B-B (DH from IL94-6727/IL96-6472)) // VA13W-38 [IL99-15867 (IL93-2879/P881705A-1-X-60) / Jamestown]",2238,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1079",1079,1,"16VT03-2-6-3-2",10,3,11.6,58.9,62.4515126180299,122,33,NA,NA,1026,"NC8248-14 (Bess / Neuse:  FHB-RES. DH) / Jamestown // MDC07026-F2-19-13-1 (SS8641// McCormick*2/ Ning7840)",1718.1,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1080",1080,1,"VA22W-363",11,3,11.6,60.1,79.1357826207514,119,34,NA,NA,376,"Pioneer 112355W (AgriMAXX 446) / Jamestown // TXGA06343-17-3-5-EL2 (011638-G1-G1/981592-8-8-1//991336-47-5W-1W)",2177.1,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1081",1081,1,"VA22W-56",12,3,11.6,58.3,74.6175805263325,122,37,NA,NA,69,"Berkeley (VA12W-72) / VA14FHB-14 [VA05W-436 [OH 552 (P71761A4-31-5-33 / MD55-286-21) / AGS 2000 )] / [VA05W-641 (Renwood 3260*2 //Futai8944/ Renwood 3260/3/ Renwood 3260)])",2052.8,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1082",1082,1,"VA22W-360",13,3,11.4,57.7,77.587974015835,119,34,NA,"byd, nice otherwise",373,"Pioneer 112355W (AgriMAXX 446) / Jamestown // TXGA06343-17-3-5-EL2 (011638-G1-G1/981592-8-8-1//991336-47-5W-1W)",2129.7,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1083",1083,1,"VA22W-78",14,3,11.5,60.2,90.4735417134386,122,35,NA,NA,91,"AR11LE24 (GA961591-3E42/GA96229-3A41) / Berkeley (VA12W-72)",2486.2,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1084",1084,1,"15VDH-FHB-MAS33-13",15,3,11.5,60,97.0274331391446,123,36,NA,"ok",6,"MD08-26-H2-7-12-9 [SS8641//McCormick*2/ Ning7840] / USG 3118""S"" (VA11W-278) // HILLIARD (VA11W-108)",2666.3,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1085",1085,1,"DH20SRW01-058",16,3,11.6,58.8,96.2126236823604,125,37,NA,"nice",908,"VA16W-196  / Hilliard",2646.9,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1086",1086,1,"VA22W-16",17,3,11.2,55.5,80.4943370406045,120,34,NA,"byd",29,"12V51 (VA05W-251) / Pioneer Brand 26R41 // Hilliard (VA11W-108)",2204.5,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1087",1087,1,"VA22FHB-84",18,3,11.4,59.6,86.5209557638196,121,39,NA,"tall",579,"MDC07026-F2-19-13-4 (SS8641// McCormick*2/Ning7840) / Yorktown (VA08W-294) // VA14FHB-14 [VA05W-436 {OH 552 (P71761A4-31-5-33 / MD55-286-21) / AGS 2000} / {VA05W-641 (Renwood 3260*2 // Futai8944 / Renwood 3260 /3/ Renwood 3260}]",2374.9,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1088",1088,1,"19VTK11-183",19,3,11.7,59.9,68.2264626670871,123,35,NA,"overspray",805,"VA12MAS7-519-1-3WS / LA10191C-1",1879.1,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1089",1089,1,"19VTK5-13",20,3,11.3,59.3,77.7120176216405,121,37,NA,NA,736,"KWS192 / VA16W-202",2130.7,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1090",1090,1,"VA16W-4_PM-CK",21,3,11.8,58.1,61.3781593948046,119,33,NA,"v little pm here",12,"PM-SUSCEPTIBLE CHECK",1692.4,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1091",1091,1,"VA22W-89",22,3,11.3,58.1,82.6285145359866,122,37,NA,NA,102,"AR11LE24 (GA961591-3E42/GA96229-3A41) / Berkeley (VA12W-72)",2265.5,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1092",1092,1,"19VTK15-32",23,3,11.5,60,87.4640646401133,120,35,NA,"overspray, nice",832,"13VTK429-3 / VA17W-75",2403.5,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1093",1093,1,"DH20SRW02-026",24,3,11.9,60.8,82.9679845531606,132,34,NA,"v late",920,"13VTK429-3 / VA16W-202",2290.3,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1094",1094,1,"19VDH-FHB-MAS03-25",25,3,11.9,60.4,77.222570262399,121,39,NA,"tall, but ok",680,"VA13W-174 / Pioneer W050216N2 // 13VTK59-55",2131.7,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1095",1095,1,"DH20SRW03-053",26,3,12.9,59.3,87.0796803687472,131,34,NA,"late ok",941,"13VTK429-3 / DH12SRW057-081",2431.4,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1096",1096,1,"DH20SRW03-087",27,3,11.4,59.1,69.5912795065259,124,33,NA,"ok",950,"13VTK429-3 / DH12SRW057-081",1910.2,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1097",1097,1,"VA22FHB-73",28,3,11.6,59.7,85.71498277433,126,39,NA,"tall",568,"NC8248-14 (Bess / Neuse: FHB-RES. DH) / Jamestown // TXGA06343-17-3-5-EL2 (011638-G1-G1/981592-8-8-1//991336-47-5W-1W)",2358.1,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1098",1098,1,"19VTK16-52",29,3,11.5,57.5,84.3308605770745,125,33,NA,"IL type",853,"VA17W-75 / 15VDH-FHB-MAS25-08",2317.4,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1099",1099,1,"VA22W-225",30,3,11.6,57.9,86.4928550576813,119,29,NA,"short",238,"VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404] / VA07MAS3-7304-3-2-4-3 [Shirley / AGS 2026 (GA951231-4E26) // SS8404]",2379.5,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1100",1100,1,"19VDH-FHB-MAS09-11",31,3,11.8,59.2,93.5831969406486,127,36,NA,"nice, l late",696,"VA13W-174 / Pioneer W050216N2 // 15VDH-FHB-MAS25-08",2580.4,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1101",1101,1,"VA22W-389",32,3,11.5,59.7,82.0964967040132,119,34,NA,"meh",402,"Pioneer 112355W (AgriMAXX 446) / GA03564-12E6 (SS8641/4/AGS 2000*3/931433//PION 2684/3*AGS 2000) // Berkeley (VA12W-72)",2256,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1102",1102,1,"VA22FHB-158",33,3,11.7,58.6,69.6678923769925,119,34,NA,NA,653,"VA11W-182 (Branson / Shirley) / IL07-19334 (IL01-36115 / IL79-008T-B-B (DH from IL94-6727/IL96-6472)) // VA13W-38 [IL99-15867 (IL93-2879/P881705A-1-X-60) / Jamestown]",1918.8,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1103",1103,1,"VA22W-301",34,3,11.9,59.1,77.6645252078422,123,33,NA,"short thick",314,"Pioneer 112348W (USG 3404) / Jamestown // VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404]",2143.9,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1104",1104,1,"VA22W-455",35,3,12.5,59,90.6385521520296,120,36,NA,"uneven",468,"VA12FHB-8 [IL99-27048 (IL90-6364/Pioneer 2571) / VA04W-486 [ERNIE//INW 9824 (P92823A1-1-4-4-5 =Clark*4/ Ning7840)/ McCormick] // Shirley] / Featherstone 73 (VA12W-31) // VA13W-38 [IL99-15867 (IL93-2879/P881705A-1-X-60) / Jamestown]",2519.2,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1105",1105,1,"19VTK9-10",36,3,12.5,60.9,66.7268413866125,119,30,NA,"early, l ugly",774,"KWS192 / DH13SRW023-201",1854.6,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1106",1106,1,"DH19SRW06-314",36,4,12.6,60.4,91.4801341721247,122,35,NA,"tall, in line",879,"VA13W-174 / Featherstone 125""S"" (VA09MAS1-12-5-1-3)",2545.5,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1107",1107,1,"DH20SRW01-036",35,4,12.5,61.5,80.0858817224526,119,34,NA,"v clean leaves",906,"VA16W-196  / Hilliard",2225.9,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1108",1108,1,"VA22W-473",34,4,11.9,58.4,82.0080004503537,118,32,NA,NA,486,"VA12FHB-8 [IL99-27048 (IL90-6364/Pioneer 2571) / VA04W-486 [ERNIE//INW 9824 (P92823A1-1-4-4-5 =Clark*4/ Ning7840)/ McCormick] // Shirley] / Featherstone 73 (VA12W-31) // VA13W-38 [IL99-15867 (IL93-2879/P881705A-1-X-60) / Jamestown]",2263.8,0,NA,2
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1109",1109,1,"VA22W-404",33,4,11.8,60,88.0960098002362,124,35,NA,NA,417,"Hilliard / GA04434-13E52 (961565-2E46/ AGS2485//SS 8641 ) // Berkeley (VA12W-72)",2429.1,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1110",1110,1,"19VDH-FHB-MAS14-23",32,4,11.9,57.8,85.6305819703799,124,36,NA,"l uneveb but ok, lt",705,"VA13W-174 / Pioneer W050216N2 // 15VDH-FHB-MAS25-08",2363.8,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1111",1111,1,"19VTK9-61",31,4,11.6,59.6,72.7783124171,117,28,NA,"short, early mat",779,"KWS192 / DH13SRW023-201",2002.2,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1112",1112,1,"DH20SRW05-093",30,4,11.8,59.8,81.6006018898075,122,35,NA,"ok",974,"NC14-23372 / 13VTK59-148",2250,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1113",1113,1,"VA22W-364",29,4,11.6,59.2,72.127662236166,118,32,NA,NA,377,"Pioneer 112355W (AgriMAXX 446) / Jamestown // TXGA06343-17-3-5-EL2 (011638-G1-G1/981592-8-8-1//991336-47-5W-1W)",1984.3,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1114",1114,1,"VA22FHB-50",28,4,11.7,59.4,71.388894096124,125,37,NA,"later tall shorter heads",545,"IL11-6543 (IL97-1828 / IL02-18228) / Featherstone 31 (VA12W-31)",1966.2,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1115",1115,1,"VA22W-329",27,4,11.3,58.5,63.0026466605444,118,32,NA,"meh",342,"Pioneer 112355W (AgriMAXX 446) / Jamestown // ARGA04494-11E49 (AWD99*5261 /SS8641)",1727.4,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1116",1116,1,"VA22W-163",26,4,11.6,56.1,80.6079240915798,120,35,NA,NA,176,"USG 3895 (Pion A040064G1) / Berkeley (VA12W-72)",2217.6,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1117",1117,1,"VA16W-5_LR-CK",25,4,11.4,58.2,72.6733767980409,124,33,NA,"rusty!",13,"LR-SUSCEPTIBLE CHECK",1994.8,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1118",1118,1,"DH20SRW03-076",24,4,11.3,59.2,65.4864258880441,117,28,NA,"v early mat, short",946,"13VTK429-3 / DH12SRW057-081",1795.5,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1119",1119,1,"DH20SRW01-106",23,4,11.3,60,69.6990029919534,121,33,NA,NA,915,"VA16W-196  / Hilliard",1911,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1120",1120,1,"VA22W-416",22,4,11.2,60,73.9583940466067,121,32,NA,"clean",429,"Hilliard / GA04434-13E52 (961565-2E46/ AGS2485//SS 8641 ) // Berkeley (VA12W-72)",2025.5,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1121",1121,1,"19VTK14-43",21,4,11.6,61.6,73.9669303453985,119,38,NA,"tt, losge drop",818,"LA10191C-1 / VA17W-75",2034.9,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1122",1122,1,"DH20SRW01-093",20,4,11.3,58.9,72.3833811291631,122,31,NA,NA,913,"VA16W-196  / Hilliard",1984.6,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1123",1123,1,"19VTK13-20",19,4,11.6,58.9,68.0093010350585,118,30,NA,"small heads drop",811,"15VDH-FHB-MAS25-08 / LA10191C-1",1871,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1124",1124,1,"19VTK5-117",18,4,11.4,58.1,69.3981930331804,122,33,NA,"ok",742,"KWS192 / VA16W-202",1904.9,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1125",1125,1,"18VDH-FHB-MAS03-068-1-2",17,4,11.6,58.4,72.6728998179543,120,31,NA,NA,590,"VA12W-68 / TXGA06343-17-3-5-EL2 // MDC07026-F2-19-13-1",1999.3,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1126",1126,1,"19VDH-FHB-MAS05-27",16,4,11.6,57.3,86.1148236676414,125,38,NA,"ok, lt",687,"VA13W-174 / Pioneer W050216N2 // 13VTK59-55",2369.1,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1127",1127,1,"19VTK6-61",15,4,12.9,57.6,84.7302409378885,131,40,NA,"v late, t",756,"KWS192 / 15VDH-SRW02-075",2365.8,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1128",1128,1,"19VTK5-93",14,4,11.7,56.7,78.70496680509,122,34,NA,"v early mat, l lodge",740,"KWS192 / VA16W-202",2167.7,0,NA,2
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1129",1129,1,"19VT2-44-42",13,4,11.9,61.7,71.4699108085974,119,33,NA,NA,985,"HILLIARD / MDC07026-F2-19-13-3 // 13VTK59-55",1972.9,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1130",1130,1,"VA22W-423",12,4,11.5,55.5,62.7878082504895,123,34,NA,NA,436,"Hilliard / GA04434-13E52 (961565-2E46/ AGS2485//SS 8641 ) // Berkeley (VA12W-72)",1725.4,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1131",1131,1,"DH20SRW02-048",11,4,11.3,58.7,80.1155572852563,128,30,NA,"v nice but later, l scabby",922,"13VTK429-3 / VA16W-202",2196.6,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1132",1132,1,"VA22W-344",10,4,11.6,58,70.2847592097216,120,34,NA,"bc l ugly",357,"Pioneer 112355W (AgriMAXX 446) / Jamestown // ARGA04494-11E49 (AWD99*5261 /SS8641)",1933.6,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1133",1133,1,"VA22FHB-103",9,4,12.2,60.8,76.1942382026955,121,37,NA,"tall",598,"Featherstone 73 (VA09W-73) / MDC07026-F2-19-13-4 (SS8641// McCormick*2/Ning7840) // HILLIARD (VA11W-108)",2110.5,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1134",1134,1,"19VTK15-91",8,4,12.5,60.4,74.6746248775554,120,37,NA,"l ratty",838,"13VTK429-3 / VA17W-75",2075.5,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1135",1135,1,"VA22W-196",7,4,12,58.8,85.0412730733457,118,31,NA,"meh",209,"VA14W-59 [VA06W-627 ( IL 94-1549 (SCAB-RES) /VA97W-375 (CK9803/Freedom)// Coker 9025 (BL930390))] / [VA06W-256 {McCormick""S"" (VA98W-590) / VAN99W-97 [Coker 983//GA-ANDY/VA90-21-20 (79IWWRN67//CK65-20/ATR)] / SR8483 (VA12W-68)",2350.2,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1136",1136,1,"VA22FHB-122",6,4,12.1,57.3,87.5108292480898,119,33,NA,NA,617,"Pioneer 112348W (USG 3404) / Berkeley (VA12W-72) // VA14FHB-14 [VA05W-436 {OH 552 (P71761A4-31-5-33 / MD55-286-21) / AGS 2000} / {VA05W-641 (Renwood 3260*2 // Futai8944 / Renwood 3260 /3/ Renwood 3260}]",2421.2,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1137",1137,1,"19VTK4-136",5,4,11.9,59.7,84.26124615581,118,32,NA,"early mat, om",733,"KWS192 / VA17W-75",2326,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1138",1138,1,"VA22FHB-75",4,4,12.5,58.9,70.4614721080243,118,35,NA,"lodgy, drop",570,"NC8248-14 (Bess / Neuse: FHB-RES. DH) / Jamestown // TXGA06343-17-3-5-EL2 (011638-G1-G1/981592-8-8-1//991336-47-5W-1W)",1958.4,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1139",1139,1,"DH19SRW09-029",3,4,12.5,59.6,88.5517642730134,119,34,NA,"ok, some black",896,"Liberty 5658 / Laverne""S"" (VA09MAS2-131-6-2-4)",2461.2,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1140",1140,1,"16VT04-29-2-1-4",2,4,12.4,59.1,75.3326888093187,126,34,NA,NA,1019,"NC8248-14 (Bess / Neuse:  FHB-RES. DH) / Jamestown // MDC07026-F2-19-13-1 (SS8641// McCormick*2/ Ning7840)",2091.4,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1141",1141,1,"19VTK7-102",2,5,12.9,58.6,76.6253911939354,126,33,NA,"nice shorter",764,"KWS192 / 13VTK429-3",2139.5,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1142",1142,1,"VA22W-318",3,5,12.3,56.3,81.4481409617717,124,36,NA,"l tall ok",331,"Pioneer 112348W (USG 3404) / Jamestown // VA14W-6 [Jamestown (VA02W-370) / Shirley (VA03W-409) // SS 8404]",2258.6,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1143",1143,1,"VA22FHB-86",4,5,12.7,56.9,72.6157650049909,125,35,NA,NA,581,"MDC07026-F2-19-13-4 (SS8641// McCormick*2/Ning7840) / Yorktown (VA08W-294) // VA14FHB-14 [VA05W-436 {OH 552 (P71761A4-31-5-33 / MD55-286-21) / AGS 2000} / {VA05W-641 (Renwood 3260*2 // Futai8944 / Renwood 3260 /3/ Renwood 3260}]",2022.9,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1144",1144,1,"VA22W-191",5,5,12,59.3,81.3070124226907,118,32,NA,"early mat",204,"VA14W-59 [VA06W-627 ( IL 94-1549 (SCAB-RES) /VA97W-375 (CK9803/Freedom)// Coker 9025 (BL930390))] / [VA06W-256 {McCormick""S"" (VA98W-590) / VAN99W-97 [Coker 983//GA-ANDY/VA90-21-20 (79IWWRN67//CK65-20/ATR)] / SR8483 (VA12W-68)",2247,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1145",1145,1,"VA22FHB-65",6,5,12,57.9,77.6451211644904,122,34,NA,"ratty",560,"NC8248-14 (Bess / Neuse: FHB-RES. DH) / Jamestown // TXGA06343-17-3-5-EL2 (011638-G1-G1/981592-8-8-1//991336-47-5W-1W)",2145.8,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1146",1146,1,"19VTK9-17",7,5,12.1,58.9,75.9521132421675,124,35,NA,NA,775,"KWS192 / DH13SRW023-201",2101.4,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1147",1147,1,"VA22FHB-175",8,5,12.2,59,66.8437015078374,119,36,NA,NA,670,"ARGE07-1347-6-7-9 (Bess//ARGE97-1060-5-5/VA-FE24-4-6) / Featherstone 31 (VA12W-31) // VA13W-38 [IL99-15867 (IL93-2879/ P881705A-1-X-60) / Jamestown]",1851.5,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1148",1148,1,"VA22FHB-145",9,5,12,59.7,73.0134800473989,124,33,NA,"l late",640,"L11541",2017.8,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1149",1149,1,"VA22W-173",10,5,11.7,59,77.1183048825996,121,36,NA,NA,186,"VA14W-59 [VA06W-627 ( IL 94-1549 (SCAB-RES) /VA97W-375 (CK9803/Freedom)// Coker 9025 (BL930390))] / [VA06W-256 {McCormick""S"" (VA98W-590) / VAN99W-97 [Coker 983//GA-ANDY/VA90-21-20 (79IWWRN67//CK65-20/ATR)] / SR8483 (VA12W-68)",2124,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1150",1150,1,"VA22W-324",11,5,12.2,57.3,56.9299664637908,118,32,NA,"short, l ugly",337,"Pioneer 112355W (AgriMAXX 446) / Jamestown // ARGA04494-11E49 (AWD99*5261 /SS8641)",1576.9,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1151",1151,1,"19VT16-458-13",12,5,11.8,59.4,69.4838191825255,120,34,NA,NA,995,"GA07169-14LE24 / L11541 // HILLIARD",1915.9,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1152",1152,1,"VA17W-75",13,5,12.1,60.6,78.7749266257276,119,34,NA,"nice and clean, check",4,"VA09W-45 [GF921221E16 (GA83519 / GA85240 // GA861278) / McCormick""S"" (VA98W-590) // VA99W-200 (VA91-54-343 / ROANE""S"" (VA91-54-222)] /  YORKTOWN (VA08W-294), F10",2179.5,0,NA,1
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1153",1153,1,"VA22W-443",14,5,11.6,58.2,80.4407178998313,120,35,NA,"ok",456,"GA03564-12E6 (SS8641/4/AGS 2000*3/ 931433 //PION 2684/3*AGS 2000) / VA10W-21_ BSR124 [Z00-5018 (U90-1A//ZX90-2C1/PION 2580 ) / VA01W-158 (PION2643/94-54-331)] // SH7200 (VA10W-119)",2213,0,NA,3
2022,"BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA","SRWObs_2022_BLAVA_1154",1154,1,"18VTK15-97",15,5,11.4,57.7,88.040145563538,124,33,NA,NA,711,"KWS103 / VA16W-148",2416.6,0,NA,1
